ppn,maa2,jvu,titel,deeltitel,editie,impressum,epn,copy_counter,sgn,mms_id_item,item_policy,mms_id_holding,mms_id,kmc4821,kmc4850
066212162,Aa,1990,De @situering van archeologische vindplaatsen : analyse en voorspelling / L.A. Ankum en B.J. Groenewoudt,,,Amsterdam : Stichting R.A.A.P.,11005203X,1,5030578,23411848410007151,Reading room,22411848420007151,991030579319707151,,
066212286,Aa,1990,"@Rijksweg 73, traject Venray-Venlo : een archeologische kartering, inventarisatie en waardering / Ton Derks",,,Amsterdam : Stichting R.A.A.P.,110052463,1,5030577,23360936510007151,Reading room,22360936520007151,991030579579707151,,
066212359,Aa,1990,@Boor- en proefsleufonderzoek in de gemeente Beuningen / Piet van der Gaauw,,,Amsterdam : Stichting R.A.A.P.,11005279X,1,5030576,23360879540007151,Reading room,22360879550007151,991030579629707151,,
066212413,Aa,1990,"@Rijksweg 73, traject Venlo-Tegelen (Zuiderbrugtracé) : een archeologische kartering, inventarisatie en waardering / Ton Derks",,,Amsterdam : Stichting R.A.A.P.,110053141,1,5030575,23466130300007151,Reading room,22466130310007151,991030579699707151,,
066386705,Aa,1990,"@Verscholen in vuil : archeologische vondsten uit Kampen 1375-1925 / [samenstelling] Hemmy Clevis, Mieke Smit",,,Kampen : Stichting Archeologie IJssel-Vechtstreek,110180305,1,5032851,23464174130007151,Reading room,22464174140007151,991030649469707151,,
066487714,Aa,1989,"@Problems in decipherment / ed. by Yves Duhoux, Thomas G. Palaima and John Bennett ; [contrib. by Emmett L. Bennett Jr. ... et al.]",,,Louvain-la-Neuve : Peeters,114488045,1,4031601,23352372670007151,Reading room,22352372680007151,991030712409707151,,
066639182,Af,1990,#30#!040503836!@Graven bij Valkenburg / E.J. Bult,"*III*Het @archeologisch onderzoek in 1987 en 1988 / red.: E.J. Bult, D.P. Hallewas",,Delft : Eburon,110907094,1,4033321,23406261580007151,Reading room,22406261590007151,991030801129707151,,
066639182,Af,1990,#30#!040503836!@Graven bij Valkenburg / E.J. Bult,"*III*Het @archeologisch onderzoek in 1987 en 1988 / red.: E.J. Bult, D.P. Hallewas",,Delft : Eburon,126023751,2,MBL 562,23406261560007151,Reading room,22406261570007151,991030801129707151,,
066653266,Aa,1990,Een @inleiding in de archeologie / Lesley en Roy Adkins ; [vert. uit het Engels en bew. van Ben Beekman ; tek.: Rob Shone],,,Helmond : Helmond,110951336,1,5032973,23457373950007151,Reading room,22457373960007151,991030820409707151,,
06667669X,Ab,1984-1987,@Archeologisch bodemonderzoek in Delft / Oudheidkundige Werkgemeenschap,,,Delft : Eburon,111029317,1,TE 5750,23461996550007151,Reading room,22461996560007151,991030849249707151,,
066767431,Ab,1985-2002,@Nieuwsblad monumentenzorg en archeologie,,,"Amersfoort : Gemeente Amersfoort, Dienst Gemeentewerken, Afd. Bouwkunde en Monumentenzorg",111234247,1,TE 7390,23390406040007151,Reading room,22390406060007151,991030932349707151,,
066816416,Af,1990,#50#!207152314!@Corpus van middeleeuws aardewerk uit gesloten vondstcomplexen in Nederland en Vlaanderen (C.M.A.) / D.P. Hallewas. Reeks A:  / D.P. Hallewas,*Afl. 5*@Ceramiek uit de inventaris van een klein 17e-eeuws vrachtschip in Zuidelijk Flevoland / door: K. Vlierman ; m.m.v. P. Kleij ; red.: H.L. Janssen en K. Vlierman ; [ill. P. Kleij],,Amersfoort/Laarne : [s.n.],12813495X,1,5039016,23465213150007151,Reading room,22465213160007151,991030986229707151,,
066921856,Aa,1990,"@Archeologische landschapselementen : bescherming, beheer, restauratie / E.J. van Ginkel, B.J. Groenewoudt ; [tek.: Hans Lemmens]",,,Utrecht : Stichting LONL Landelijk Overleg Natuur- en Landschapsbeheer,111526728,1,2065674,23428988250007151,Reading room,22428988280007151,991031047889707151,,
067065988,Aa,1990,@Archeologie en bewoningsgeschiedenis van het Land van Heusden en Altena / J.P.C.A. Hendriks,,,Almkerk : Loevestein,458169889,1,NL 36 C 1000,23463815980007151,Reading room,22463815990007151,991031182639707151,,
067065988,Aa,1990,@Archeologie en bewoningsgeschiedenis van het Land van Heusden en Altena / J.P.C.A. Hendriks,,,Almkerk : Loevestein,121513998,2,5037022,23463816000007151,Reading room,22463816010007151,991031182639707151,,
067328725,Aa,1989,@Aanpassingsinrichtingsgebied Beek en uitbreiding luchthaven Zuid-Limburg : deelrapport Centraal Plateau / K. van der Graaf,,2#Herziene versie,Amsterdam : Stichting R.A.A.P.,112495001,1,5084354,23435526570007151,Reading room,22435526580007151,991031381789707151,,
067329330,Aa,1989,@Aanvullende inventarisatie van archeologische elementen ten behoeve van het intentieprogramma bodembeschermingsgebieden in de provincie Overijssel / [rapportage] H.C.J. Visscher ; [red. F.A. Perk],,,Amsterdam : Stichting R.A.A.P.,112497608,1,5084357,23459278910007151,Reading room,22459278920007151,991031382519707151,,
067329446,Aa,1989,Een @inventarisatie van (potentieel) archeologisch waardevolle gebieden in de provincie Limburg : interimrapport t.b.v. het intentieprogramma bodembeschermingsgebieden en de archeologische basiskaart / Ton Derks ; [red. F.A. Perk],,,Amsterdam : Stichting R.A.A.P.,112498051,1,5084356,23459287540007151,Reading room,22459287570007151,991031382619707151,,
067329519,Aa,1989,@Wageningen Noord-West: 'Het Binnenveld' : proeve van een archeologische kartering / [rapportage] R.R. Datema ; [red. F.A. Perk],,,Amsterdam : Stichting R.A.A.P.,11249840X,1,5084355,23459226360007151,Reading room,22459226370007151,991031382789707151,,
067377386,Aa,1990,"Een @archeologische kartering, inventarisatie en waardering ten behoeve van de ruimtelijke ordening in de gemeente Helmond / [rapportage] R.R. Datema ; [red. F.A. Perk]",,,Amsterdam : Stichting R.A.A.P.,112510965,1,5084690,23466865370007151,Reading room,22466865380007151,991031391379707151,,
067377629,Aa,1990,"@Rijksweg 58: trace om Oostburg : archeologische kartering, inventarisatie en een archeologische waardering van twaalf terreinen : project Z-3119 / [rapportage] Heleen Visscher ; [red. F.A. Perk]",,,Amsterdam : Stichting R.A.A.P.,112511945,1,5084359,23375490600007151,Reading room,22375490620007151,991031391699707151,,
067377874,Aa,1990,"@Landschapsplan en archeologie in de provincie Utrecht / Karen van der Graaf, Rob Datema & Karin Anderson ; met bijdragen van W.J. van Tent en A. Vernooij",,,Amsterdam : Stichting R.A.A.P.,112512917,1,5087429 [ -5087432 ],23357890200007151,Reading room,22357890230007151,991031391979707151,,
067377874,Aa,1990,"@Landschapsplan en archeologie in de provincie Utrecht / Karen van der Graaf, Rob Datema & Karin Anderson ; met bijdragen van W.J. van Tent en A. Vernooij",,,Amsterdam : Stichting R.A.A.P.,112512917,1,5087429 [ -5087432 ],23357890210007151,Reading room,22357890230007151,991031391979707151,,
067377874,Aa,1990,"@Landschapsplan en archeologie in de provincie Utrecht / Karen van der Graaf, Rob Datema & Karin Anderson ; met bijdragen van W.J. van Tent en A. Vernooij",,,Amsterdam : Stichting R.A.A.P.,112512917,1,5087429 [ -5087432 ],23357890220007151,Reading room,22357890230007151,991031391979707151,,
067377874,Aa,1990,"@Landschapsplan en archeologie in de provincie Utrecht / Karen van der Graaf, Rob Datema & Karin Anderson ; met bijdragen van W.J. van Tent en A. Vernooij",,,Amsterdam : Stichting R.A.A.P.,112512917,1,5087429 [ -5087432 ],23357890190007151,Reading room,22357890230007151,991031391979707151,,
067380018,Aa,1985,Een @notitie omtrent de bewoningsgeschiedenis van Amstelland / R.W. Brandt & A.J. Guiran,,,Amsterdam : Stichting R.A.A.P.,112520731,1,5084436,23427672240007151,Reading room,22427672250007151,991031394169707151,,
067380794,Aa,1986,@Toelichting op de voorlopige archeologische waarderingskaart van het ruilverkavelingsgebied 'De Gouw' / R.A.G.F.M. Manning & P.G. van der Gaauw,,,Amsterdam : Stichting R.A.A.P.,11252334X,1,5084394,23406088670007151,Reading room,22406088680007151,991031395339707151,,
067381383,Aa,1986,De @gooise hei / R.A.G.F.M. Manning,,,Amsterdam : Stichting R.A.A.P.,112525164,1,5084396,23386425850007151,Reading room,22386425860007151,991031396129707151,,
067381529,Aa,1987,De @waardering van archeologische vindplaatsen in het landelijk gebied / R.W. Brandt,,,Amsterdam : Stichting R.A.A.P.,112525547,1,5084442,23444452130007151,Reading room,22444452140007151,991031396389707151,,
067381804,Aa,1988,@Nota met betrekking tot de inpassing van archeologische waarden in het landelijk gebied van Noord-Holland / P.G. v.d. Gaauw & Joh. Andréa,,,Amsterdam : Stichting R.A.A.P.,112526543,1,5084441,23460296370007151,Reading room,22460296380007151,991031396779707151,,
067382134,Aa,1987,@Voorlopig verslag van het archeologisch onderzoek in de Harnaschpolder en de Woudse polder n.a.v. de aanleg van rijksweg A4 / P.G. van der Gaauw,,,Amsterdam : Stichting R.A.A.P.,112527671,1,5084440,23465508170007151,Reading room,22465508180007151,991031397149707151,,
067382347,Aa,1987,@Notitie met betrekking tot de aanvullende archeologische kartering in het ruilverkavelingsgebied De Gouw / P.G. van der Gaauw,,,Amsterdam : Stichting R.A.A.P.,112528503,1,5084439,23426258680007151,Reading room,22426258710007151,991031397349707151,,
06738305X,Aa,1988,@Functieomschrijving t.b.v. de project-archeoloog / R.R. Datema,,,Amsterdam : Stichting R.A.A.P.,112530796,1,5084438,23434858350007151,Reading room,22434858360007151,991031398089707151,,
067383165,Aa,1988,De @leerspiegel : bewoningscontinuïteit langs de Bullewijk? / R.R. Datema,,,Amsterdam : Stichting Regionaal Archeologisch Archiverings Project,112531121,1,5084437,23434819000007151,Reading room,22434819030007151,991031398229707151,,
067383246,Aa,1988,@Bedreigingen van het Friese bodemarchief : een analyse van het ruimtelijk beleid van de Provincie Friesland en de mogelijke gevolgen voor het Friese bodemarchief / Joh. Andréa,,,Amsterdam : Stichting Regionaal Archeologisch Archiverings Project,112531415,1,5084493,23434743910007151,Reading room,22434743920007151,991031398309707151,,
067383971,Aa,1990,@Informatie-brochure / tekst: J. Andrea,,,Amsterdam : Stichting R.A.A.P.,112533566,1,5084415,23414563020007151,Reading room,22414563030007151,991031399119707151,,
067384099,Aa,1989,@Ruilverkaveling Rijssen : archeologische aanvullingen op een historisch-geografische gebiedsbeschrijving / B.J. Groenewoudt & J. Andréa,,,Amsterdam : Stichting R.A.A.P.,112534031,1,5084402,23434167060007151,Reading room,22434167070007151,991031399239707151,,
067384161,Aa,1989,@Weerstandsonderzoek kasteel 'Oud-Haerlem' te Heemskerk / Karin Anderson,,,Amsterdam : Stichting R.A.A.P.,112534279,1,5084404,23353279210007151,Reading room,22353279220007151,991031399289707151,,
067384773,Aa,1990,@Booronderzoek terpen Schokland / Piet van der Gaauw,,,Amsterdam : Stichting R.A.A.P.,112536174,1,5084403,23365623660007151,Reading room,22365623670007151,991031399649707151,,
067385036,Aa,1990,"@Weerstandsonderzoek Middelbuurt, Schokland / Piet van der Gaauw",,,Amsterdam : Stichting RAAP,112536980,1,5084397,23465824860007151,Reading room,22465824870007151,991031400149707151,,
067385087,Aa,1990,@Weerstandsonderzoek naar de kerken van Biert en Heenvliet / Karin Anderson,,,Amsterdam : Stichting R.A.A.P.,112537227,1,5084389,23465819710007151,Reading room,22465819720007151,991031400269707151,,
067385222,Aa,1990,"Een @bodemonderzoek naar het Kasteel van Mierlo / P.G. van der Gaauw, J.A.M. Roymans",,,Amsterdam : Stichting R.A.A.P.,112537812,1,5084435,23465767380007151,Reading room,22465767400007151,991031400359707151,,
078182271,Aa,1990,Die @Römischen Fibeln von 'De Horden' : Fibeln aus einer Zivilsiedlung am niedergermanischen Limes / Juan van der Roest,,,Amersfoort : [Rijksdienst voor het Oudheidkundig Bodemonderzoek],114852731,1,4032425,23394541960007151,Reading room,22394541970007151,991031478529707151,,
078194466,Aa,1990,"@Langs Romeinse en middeleeuwse wegen : archeologische routes in Nederland en België / Hugo J. Helmer, René H.P. Proos",,,Utrecht [etc.] : Kosmos,117188174,1,ABS 523,23401990350007151,Reading room,22401990360007151,991031487699707151,,
078194466,Aa,1990,"@Langs Romeinse en middeleeuwse wegen : archeologische routes in Nederland en België / Hugo J. Helmer, René H.P. Proos",,,Utrecht [etc.] : Kosmos,572760736,2,12010586,23401990370007151,Reading room,22401990380007151,991031487699707151,,
078194466,Aa,1990,"@Langs Romeinse en middeleeuwse wegen : archeologische routes in Nederland en België / Hugo J. Helmer, René H.P. Proos",,,Utrecht [etc.] : Kosmos,113146817,3,2036844,23401990390007151,Reading room,22401990410007151,991031487699707151,,
078308852,Aa,1990,"@Cultuurhistorie en milieu in 2015 : op weg naar een landschap zonder verleden / red. J.H.F. Bloemers, C.W. van Pelt, F.A. Perk : [met bijdr. van H. d'Ancona...et al.]",,,Amsterdam : Stichting Reg. Archeol. Archiverings Projekt R.A.A.P.,134848993,1,5042080,23445146910007151,Reading room,22445146930007151,991031593609707151,,
078390311,Aa,1990,@Archeologie van de Lopikerwaard : het ontstaan van Zuid-West-Utrecht / R.J. Ooyevaar ; (red. B.R. Feis),,,Alphen aan den Rijn : Repro Holland,113456727,1,4029817,23440418730007151,Reading room,22440418740007151,991031661139707151,,
078390311,Aa,1990,@Archeologie van de Lopikerwaard : het ontstaan van Zuid-West-Utrecht / R.J. Ooyevaar ; (red. B.R. Feis),,,Alphen aan den Rijn : Repro Holland,131213342,2,ABR 811,23440418750007151,Reading room,22440418760007151,991031661139707151,,
079108237,Aa,1990,De @bewoning van Zeeland in de IJzertijd / R.M. van Heeringen,,,[Amersfoort] : Rijksdienst voor het Oudheidkundig Bodemonderzoek,122596099,1,2039960,23388419780007151,Reading room,22388419790007151,991031817929707151,,
079127258,Aa,1990,@Herinneringen aan St. Willibrord in Friesland / door Herrius Halbertsma,,,Amersfoort : Rijksdienst voor het Oudheidkundig Bodemonderzoek,12258970X,1,4032424,23389224050007151,Reading room,22389224060007151,991031835809707151,,
079133231,Aa,1990,@Archeologische kroniek van Overijssel over 1988 / A.D. Verlinde,,,[Amersfoort] : Rijksdienst voor het Oudheidkundig Bodemonderzoek,122592417,1,2039959,23450956580007151,Reading room,22450956590007151,991031840639707151,,
079542174,Ab,1990,@Archaeologische berichten / Stiftung Archaeologische Berichten,,[Deutsche Ausg.],Elst : Stiftung Archaeologische Berichten,115119892,1,TE 10368,23402346510007151,Reading room,22402346520007151,991032070599707151,,
079542360,Ab,1990-1999,@Archaeologische berichten / Stichting Archaeologische Berichten,,[English ed.],Elst : Stichting Archaeologische Berichten,115120556,1,TE 10367,23428805770007151,Reading room,22428805780007151,991032070869707151,,
079905498,Aa,1990,@Archeologische kroniek van Limburg over 1987 / [onder red. van] H. Stoepker,,,[Amersfoort] : ROB,122591496,1,4032410,23420921030007151,Reading room,22420921050007151,991032257769707151,,
080258719,Aa,1990,'Het @woiffie van Soibekarspel' : een Laat-Neolithisch vrouwengraf te Sijbekarspel / J.W.H. Hogestijn en P.J. Woltering,,,[Amersfoort] : Rijksdienst voor het Oudheidkundig Bodemonderzoek,116689889,1,4035852,23383012450007151,Reading room,22383012460007151,991032468429707151,,
080259693,Aa,1990,@Stadt am Fluß : Übereinstimmung und Unterschiede bei der Stadtkernforschung im Rhein-Maas-Delta / Herbert Sarfatij,,,[Amersfoort] : Rijksdienst voor het Oudheidkundig Bodemonderzoek,116689250,1,4035851,23397893820007151,Reading room,22397893830007151,991032469309707151,,
080260144,Aa,1990,@Herculi Magusano: een wijaltaar uit Houten / W.A. van Es en W.A.M. Hessing,,,[Amersfoort] : Rijksdienst voor het Oudheidkundig Bodemonderzoek,116688696,1,4035857,23383212360007151,Reading room,22383212390007151,991032469649707151,,
08026039X,Aa,1990,De @vroege topografie van middeleeuws Nijmegen (7e-13e eeuw) : enige hoofdlijnen uit de archeologie van de Benedenstad / Herbert Sarfatij,,,[Amersfoort] : Rijksdienst voor het Oudheidkundig Bodemonderzoek,116688254,1,4035853,23359722550007151,Reading room,22359722560007151,991032469839707151,,
081808321,Aa,1978,@Archeologische kroniek van Zuid-Holland over 1977 / [door] Herbert Sarfatij,,,[Amersfoort] : ROB,219014612,1,GE 80189/115-1,23358653930007151,Reading room,22358653960007151,991032904679707151,,
082038201,Aa,1990,Een @inleiding in de archeologie / Lesley en Roy Adkins ; [vert. uit het Engels en bew. van Ben Beekman ; tek.: Rob Shone],,,Amsterdam : Hema,128773642,1,5038674,23435006000007151,Reading room,22435006030007151,991032997429707151,,
08328415X,Aa,1990,@Archeologische kroniek van Zeeland over 1987 / R.M. van Heeringen,,,[Amersfoort] : Rijksdienst voor het Oudheidkundig Bodemonderzoek,122598466,1,4032423,23439233010007151,Reading room,22439233020007151,991033294559707151,,
084589884,Aa,1990,@Dorestad centred / W.A. van Es,,,[Amersfoort] : Rijksdienst voor het Oudheidkundig Bodemonderzoek,125571224,1,5036634,23366579670007151,Reading room,22366579680007151,991033713049707151,,
084592052,Aa,1990,"@Church archaeology in the Netherlands : problems, prospects, proposals / H. Stoepker",,,[Amersfoort] : Rijksdienst voor het Oudheidkundig Bodemonderzoek,125577311,1,5036636,23363486560007151,Reading room,22363486630007151,991033714789707151,,
084592141,Aa,1990,@Dutch towns in the formative period (AD 1000-1400): the archaeology of settlement and building / H. Sarfatij,,,[Amersfoort] : Rijksdienst voor het Oudheidkundig Bodemonderzoek,125577583,1,5036633,23363435000007151,Reading room,22363435010007151,991033714919707151,,
